zip,arealand_zcta,geoid,arealand_part
84533,4707864648,4933027,34821296
84534,1226769519,4901530,28562853
84534,1226769519,4951470,30957379
84535,2340429811,4951580,9490065
84536,1484802850,0451142,24628327
84536,1484802850,4933002,23577199
84536,1484802850,4956440,74734323
84537,318549347,4913300,2068
84537,318549347,4956860,3566319
84539,25293742,4920890,2310841
84540,3535029842,4976180,8252124
84542,42506344,4982510,8082224
84601,34464653,4962470,31493456
84601,34464653,4972280,269479
84602,454965,4962470,454965
84604,245656151,4957300,415394
84604,245656151,4962470,54986397
84604,245656151,4974260,3618021
84606,29984320,4962470,17812022
84606,29984320,4972280,424898
84620,51571005,4902740,2393962
84620,51571005,4965880,229608
84620,51571005,4968650,104072
84622,48046493,4911870,4933581
84624,770501100,4918910,22280475
84624,770501100,4919020,7948231
84624,770501100,4935740,1302003
84624,770501100,4955760,990357
84624,770501100,4974590,5623107
84626,277432662,4922210,2873348
84627,112781379,4923530,11513584
84628,26909641,4924080,3836150
84629,619870208,4924630,3264676
84630,137733796,4925070,1022038
84631,327583144,4925510,18043153
84632,98682806,4926720,3240070
84633,64633393,4930130,2140367
84634,178932876,4932660,12402083
84635,81163618,4935740,11621088
84636,167935072,4935960,1386685
84637,336157993,4940250,1998496
84638,117846125,4943880,3971541
84639,565568291,4944650,2097675
84640,190467206,4946740,8080698
84642,323270586,4947730,8101462
84643,122770155,4948720,2330145
84644,126341146,4948830,1312086
84645,203315769,4951140,6858763
84645,203315769,4964590,4438129
84645,203315769,4967770,517556
84646,114245155,4952130,2757224
84647,267026040,4953010,7589643
84648,434464170,4954220,12310151
84649,394305845,4955430,2437600
84651,328157287,4922370,7300349
84651,328157287,4928810,33162
84651,328157287,4958730,31717595
84651,328157287,4965770,107402
84651,328157287,4967770,2279662
84651,328157287,4972170,4351826
84651,328157287,4983252,26940609
84651,328157287,4985050,2738
84652,38535416,4963240,2431835
84653,41579137,4922370,13601
84653,41579137,4958730,2066291
84653,41579137,4965770,26844009
84653,41579137,4985050,6558175
84654,676353404,4965880,14871032
84655,119885353,4928810,35410615
84655,119885353,4967770,24248178
84655,119885353,4983252,171784
84656,9826597,4967880,2443686
84657,61997997,4968650,2442437
84660,938039222,4904720,22129845
84660,938039222,4928810,190601
84660,938039222,4942230,17764444
84660,938039222,4947950,10104622
84660,938039222,4957630,17806812
84660,938039222,4965770,253889
84660,938039222,4971290,41050317
84660,938039222,4972280,191961
84660,938039222,4983252,256406
84662,175518930,4971730,3655290
84663,284027131,4935823,5548116
84663,284027131,4947950,65388
84663,284027131,4962470,3181657
84663,284027131,4971290,934255
84663,284027131,4972280,36356011
84664,25908193,4947950,24393328
84665,56180035,4947730,70175
84665,56180035,4972940,837703
84667,49136491,4980860,1028819
84701,593420189,4963570,15015936
84710,196388869,4900870,5925233
84711,13093612,4901750,1688343
84711,13093612,4912260,33171
84712,402825326,4901860,25440372
84712,402825326,4912970,816207
84713,404214509,4904060,17303250
84714,991531534,4905380,4728304
84715,79834220,4905490,1484608
84716,631282345,4907470,54219495
84718,41709252,4910330,5523367
84718,41709252,4977560,1747228
84719,205350266,4908020,9301761
84720,884439734,4911320,50059093
84720,884439734,4911435,23278288
84720,884439734,4976900,7810415
84721,484085642,4911320,42829480
84721,484085642,4923200,20313482
84722,262487242,4912200,6518227
84723,36558951,4912970,18422266
84723,36558951,4941350,237625
84724,10549120,4922650,2975735
84725,389556081,4923420,22622796
84726,895864911,4923750,8550622
84729,201832002,4929360,18118693
84730,33674926,4929580,1349042
84734,1162321054,4933100,4363186
84735,355731090,4933760,4723239
84736,360635863,4934750,3484310
84737,647822301,4901905,102926335
84737,647822301,4935300,3542584
84737,647822301,4937170,136008286
84737,647822301,4943440,23023
84737,647822301,4980530,4070009
84737,647822301,4981960,3668109
84738,122892373,4938710,24169549
84739,70770910,4939370,2250513
84740,143665735,4939590,32253968
84741,3499585611,4905534,15472113
84741,3499585611,4939920,37388552
84742,148364505,4940030,1153004
84743,16290208,4939590,1913276
84743,16290208,4941350,13178628
84744,279140838,4941680,2157491
84745,12951113,4943440,12951113
84746,49845730,4937170,206152
84746,49845730,4944100,16136385
84746,49845730,4976900,6955099
84747,149285064,4927270,4538361
84747,149285064,4945530,2460243
84749,233362815,4946410,4678801
84750,341627625,4948610,46565959
84751,800000065,4950040,5543994
84752,130016208,4950590,1696351
84753,721942010,4950810,606901
84754,206618455,4912260,5424834
84754,206618455,4951360,9248240
84754,206618455,4963570,344679
84755,186551230,4957080,5997858
84756,184120973,4954330,10302929
84757,139292328,4954440,1586435
84758,341953438,4957080,16579902
84759,1199856806,4957740,7986831
84760,814654565,4957960,1743848
84760,814654565,4958510,611475
84761,329207270,4958510,17240304
84763,37308455,4964560,20087397
84764,400928608,4908787,8088333
84765,124544694,4938710,55083
84765,124544694,4965330,110497
84765,124544694,4967660,13824708
84767,590690809,4964560,1858848
84767,590690809,4971840,11958121
84770,186629417,4938710,227861
84770,186629417,4965330,76519904
84770,186629417,4967660,2026291
84772,3791256,4974040,1758392
84773,151363393,4975470,10390029
84774,65592390,4937170,3431
84774,65592390,4943440,20128123
84774,65592390,4944100,167691
84774,65592390,4976900,38054645
84775,1190841189,4977010,4309933
84776,26100502,4977560,18749594
84779,600880957,4937170,419445
84779,600880957,4980530,28861101
84780,159982821,4965330,3885267
84780,159982821,4981960,85970100
84781,192396784,4960270,8864750
84782,54088255,4980310,5350015
84783,89097094,4918090,12661356
84784,10962601,4935300,10962601
84790,125199715,4965330,122147800
84790,125199715,4981960,466858
85003,4817482,0455000,4817482
85004,5315938,0455000,5315938
85006,10273589,0455000,10273589
85007,11923563,0455000,11923563
85008,26498201,0455000,26479366
85008,26498201,0473000,18835
85009,37948171,0455000,37948171
85012,5838585,0455000,5838585
85013,9543731,0455000,9543731
85014,10462589,0455000,10066141
85015,12705032,0455000,12705032
85016,21227642,0455000,21227642
85017,13630265,0455000,13630265
85018,39064959,0455000,39064959
85019,9663476,0455000,9663476
85020,22745964,0455000,22745964
85021,17979059,0455000,17979059
85022,24347628,0455000,24347628
85023,19200312,0455000,19200312
85024,30357702,0455000,29429612
85026,406488,0455000,406488
85027,30343454,0455000,30343454
85028,17743961,0455000,17743961
85029,24233517,0455000,24233517
85031,10519493,0427820,33284
85031,10519493,0455000,10486209
85032,32019180,0455000,32019180
85033,15845237,0427820,57614
85033,15845237,0455000,15787623
85034,29953768,0455000,29953768
85035,14494236,0455000,14494236
85037,21179608,0427820,38671
85037,21179608,0455000,20017556
85037,21179608,0474190,127506
85040,26183089,0455000,26183089
85041,41412740,0455000,36822344
85042,50353819,0455000,50353819
85043,52596367,0455000,45224406
85043,52596367,0474190,1069001
85044,42727290,0455000,42485074
85044,42727290,0473000,51122
85045,10287135,0455000,10287135
85048,26210833,0455000,26092450
85050,38578359,0455000,38578359
85051,16461419,0455000,16461419
85053,13381583,0455000,13381583
85054,22176901,0455000,22142357
85054,22176901,0465000,6199
85083,51612083,0455000,51612083
85085,98725706,0455000,90449477
85086,158827444,0402430,20462679
85086,158827444,0411300,218850
85086,158827444,0449360,55898700
85086,158827444,0454050,1604788
85086,158827444,0455000,76642448
85087,225688841,0449360,88250610
85087,225688841,0454050,3050998
85087,225688841,0455000,45528042
85118,385054280,0402830,644677
85118,385054280,0428140,71626676
85118,385054280,0458290,25159168
85119,118511594,0402830,58801756
85119,118511594,0428140,2628316
85120,59794747,0402830,31385893
85120,59794747,0446000,53325
85121,196819082,0410460,35690927
85121,196819082,0461715,9017658
85121,196819082,0471642,977878
85121,196819082,0482060,11400403
85122,146060094,0410530,118022258
85123,87215170,0403530,12632846
85123,87215170,0422360,33969666
85128,431628649,0406820,28866618
85128,431628649,0415500,149614741
85128,431628649,0423760,7359441
85128,431628649,0461800,5820457
85131,794276094,0410530,1529296
85131,794276094,0415500,13863047
85131,794276094,0422360,220536630
85131,794276094,0455210,2908032
85131,794276094,0459760,22272014
85132,1557295635,0408990,7075891
85132,1557295635,0415500,3236759
85132,1557295635,0423760,150165944
85135,3751396,0432020,3239143
85137,607021181,0432020,38048
85137,607021181,0437200,6988857
85138,219500259,0410460,5217218
85138,219500259,0444410,87655471
85139,1302206182,0401090,27455113
85139,1302206182,0428380,105339398
85139,1302206182,0444410,18939849
85140,213397310,0458150,21716526
85140,213397310,0464210,65755723
85141,158751314,0422360,464454
85141,158751314,0455210,12892865
85142,262451898,0427400,2248039
85142,262451898,0442460,33337
85142,262451898,0458150,81394564
85142,262451898,0464210,66771707
85142,262451898,0478300,510177
85143,81001542,0423760,4650166
85143,81001542,0464210,63783308
85145,99745803,0459760,75495178
85147,183211839,0406820,17389579
85147,183211839,0442460,10004834
85147,183211839,0461720,21033536
85147,183211839,0461800,10332164
85147,183211839,0469872,4010039
85147,183211839,0471642,1093548
85147,183211839,0478300,17771123
85172,190893847,0410530,5456747
85172,190893847,0444410,3364501
85172,190893847,0469130,10169056
85173,123517139,0471300,5084296
85192,844536717,0420560,17353918
85192,844536717,0420680,17373734
85192,844536717,0483790,748863
85193,552540299,0403530,3251837
85193,552540299,0410530,110554969
85193,552540299,0413190,17794680
85193,552540299,0422360,16787481
85193,552540299,0472280,2406018
85193,552540299,0478680,1193180
85194,209113948,0410530,51579467
85194,209113948,0415500,30814317
85194,209113948,0422360,19850566
85201,24286630,0446000,22407040
85202,16150847,0446000,16009445
85202,16150847,0473000,141402
85203,23980023,0446000,18781702
85204,25662589,0446000,25662589
85205,26233974,0446000,21787983
85206,24312164,0427400,299329
85206,24312164,0446000,20427403
85207,76101013,0446000,39047738
85208,21086782,0446000,12867028
85209,30530817,0427400,113564
85209,30530817,0446000,29000901
85210,17306142,0446000,17253606
85212,99910433,0427400,695555
85212,99910433,0446000,78655908
85212,99910433,0458150,1307195
85213,23875579,0446000,22832932
85215,214528269,0446000,33965147
85224,24413036,0412000,23249013
85224,24413036,0473000,38711
85225,32872795,0412000,32429871
85225,32872795,0427400,35102
85226,99571405,0412000,27014642
85226,99571405,0473000,4410
85233,24988192,0412000,16335
85233,24988192,0427400,24713812
85234,30933488,0427400,30215815
85234,30933488,0446000,53939
85236,107561,0427400,107561
85248,79128348,0412000,17338670
85248,79128348,0428465,8679902
85248,79128348,0442460,753204
85248,79128348,0469872,8822409
85248,79128348,0470530,13921392
85249,37160933,0412000,30282104
85249,37160933,0427400,3964
85250,21776844,0452930,265462
85250,21776844,0465000,9897238
85251,18709941,0455000,1545596
85251,18709941,0465000,16289941
85253,46889940,0452930,39567866
85253,46889940,0455000,3333489
85253,46889940,0465000,2617724
85254,35530114,0455000,30594743
85254,35530114,0465000,4935371
85255,228471965,0455000,11698288
85255,228471965,0465000,131455550
85256,88582437,0446000,353151
85257,17781555,0446000,30996
85257,17781555,0465000,14327630
85258,26694456,0465000,20837957
85259,53692973,0465000,51279922
85260,36885633,0465000,36885633
85262,401974098,0465000,143540839
85263,487824055,0460250,11212277
85266,50807009,0455000,6995021
85266,50807009,0465000,43729320
85268,53041590,0425300,52533007
85268,53041590,0465000,508583
85281,34404867,0446000,46296
85281,34404867,0455000,1567
85281,34404867,0465000,81512
85281,34404867,0473000,33778936
85282,28741026,0446000,5720
85282,28741026,0473000,28735306
85283,22868487,0430270,2081955
85283,22868487,0455000,5164
85283,22868487,0473000,20641813
85284,20259992,0412000,28822
85284,20259992,0473000,20037823
85286,41206576,0412000,38713102
85295,31232502,0412000,7884
85295,31232502,0427400,29271159
85296,30222457,0427400,29081114
85297,27786463,0412000,47297
85297,27786463,0427400,26852960
85298,40587763,0427400,33955618
85298,40587763,0458150,1458
85301,24118695,0427820,23766784
85301,24118695,0454050,324226
85301,24118695,0455000,3851
85302,15567496,0427820,15511785
85302,15567496,0454050,55711
85303,17499925,0427820,14399701
85303,17499925,0454050,1003773
85304,14151029,0427820,10614913
85304,14151029,0454050,120339
85304,14151029,0455000,3415777
85305,15877136,0427820,13304950
85305,15877136,0454050,5430
85305,15877136,0455000,183224
85306,15167149,0427820,9540469
85306,15167149,0455000,5626680
85307,26936856,0427820,12941664
85307,26936856,0454050,33034
85307,26936856,0455000,4032165
85308,43771990,0427820,30701598
85308,43771990,0454050,2031
85308,43771990,0455000,13068361
85309,9255340,0427820,8809715
85310,23772356,0427820,5408741
85310,23772356,0455000,18363615
85320,703826694,0400730,4067735
85321,3480378648,0400870,72852125
85321,3480378648,0412150,2410343
85321,3480378648,0436780,662643
85321,3480378648,0479590,2685235
85321,3480378648,0482670,23195003
85322,901976545,0404020,5935474
85322,901976545,0407940,32236
85322,901976545,0427050,286858
85323,45943633,0404720,36724237
85323,45943633,0428380,321880
85324,848929939,0406610,62830732
85324,848929939,0454050,51559935
85325,1860605418,0401170,6137069
85325,1860605418,0407310,352816089
85325,1860605418,0478400,68546247
85325,1860605418,0479940,75210467
85326,1250869759,0407940,531405355
85326,1250869759,0427050,27027043
85326,1250869759,0428380,63975506
85328,463163477,0413470,50558464
85329,833352,0404720,833352
85331,339633940,0410180,557748
85331,339633940,0411300,97444500
85331,339633940,0449360,1211200
85331,339633940,0455000,34641111
85331,339633940,0465000,171606
85332,1078968533,0415220,97534548
85332,1078968533,0484980,160361
85333,1626146578,0404930,15942353
85333,1626146578,0418160,57213485
85334,150947032,0421800,30880841
85335,31006733,0422220,25634994
85335,31006733,0427820,17947
85336,25338201,0426070,4119577
85336,25338201,0463470,14916713
85337,916787827,0427050,127687975
85337,916787827,0473490,1610093
85338,196902655,0404720,1491979
85338,196902655,0407940,4665
85338,196902655,0428380,173988076
85339,668683830,0427260,2254023
85339,668683830,0438655,5802447
85339,668683830,0444450,14206040
85339,668683830,0455000,57419652
85339,668683830,0462362,5907310
85339,668683830,0463960,4218299
85340,81051456,0404720,756406
85340,81051456,0407940,11023056
85340,81051456,0413820,2536184
85340,81051456,0427820,1673803
85340,81051456,0428380,3655283
85340,81051456,0441330,8493177
85340,81051456,0455000,82238
85342,981777260,0413610,790667
85342,981777260,0447750,2089008
85342,981777260,0454050,1119884
85342,981777260,0471510,21391664
85343,16535570,0407940,1524751
85344,2279892809,0407025,5379887
85344,2279892809,0413540,9174551
85344,2279892809,0453070,56919354
85344,2279892809,0453210,8076988
85345,32863980,0427820,449092
85345,32863980,0454050,31237552
85345,32863980,0470320,200100
85346,941572618,0440160,76055182
